hotelName,month,DayInWeek,diffDays,price,Company,Description
"The Marmara Manhattan",10,6,3,1060.0,"The Marmara Manhattan",B
"The Marmara Manhattan",10,6,3,1060.0,"The Marmara Manhattan",B
"The Marmara Manhattan",10,7,4,1056.0,"The Marmara Manhattan",E
"The Marmara Manhattan",10,7,4,1056.0,"The Marmara Manhattan",E
"The Marmara Manhattan",11,1,33,1228.0,"The Marmara Manhattan",E
"The Marmara Manhattan",11,1,33,1228.0,"The Marmara Manhattan",E
"The Marmara Manhattan",11,1,33,1228.0,"The Marmara Manhattan",E
"The Marmara Manhattan",11,2,34,1293.0,"The Marmara Manhattan",E
"The Marmara Manhattan",11,2,34,1293.0,"The Marmara Manhattan",E
"The Marmara Manhattan",11,2,27,1236.0,"The Marmara Manhattan",A
"The Marmara Manhattan",11,3,21,1653.0,"The Marmara Manhattan",E
"The Marmara Manhattan",11,3,28,1169.0,"The Marmara Manhattan",C
"The Marmara Manhattan",11,3,28,1169.0,"The Marmara Manhattan",C
"The Marmara Manhattan",11,4,22,1474.0,"The Marmara Manhattan",C
"The Marmara Manhattan",11,4,29,1135.0,"The Marmara Manhattan",B
"The Marmara Manhattan",11,4,29,1135.0,"The Marmara Manhattan",B
"The Marmara Manhattan",11,5,16,1759.0,"The Marmara Manhattan",B
"The Marmara Manhattan",11,5,23,1430.0,"The Marmara Manhattan",D
"The Marmara Manhattan",11,5,30,1133.0,"The Marmara Manhattan",A
"The Marmara Manhattan",11,6,17,1828.0,"The Marmara Manhattan",E
"The Marmara Manhattan",11,6,24,1366.0,"The Marmara Manhattan",E
"The Marmara Manhattan",11,6,31,1131.0,"The Marmara Manhattan",E
"The Marmara Manhattan",11,7,32,1163.0,"The Marmara Manhattan",C
"The Marmara Manhattan",11,7,32,1163.0,"The Marmara Manhattan",C
"The Marmara Manhattan",11,7,32,1163.0,"The Marmara Manhattan",C
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,1,5,840.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,1,5,840.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,2,6,845.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,2,6,845.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,3,7,845.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,4,1,940.0,Fairfield Inn,D
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,4,8,840.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,5,2,910.0,Fairfield Inn,C
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,5,9,840.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,6,3,880.0,Fairfield Inn,B
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,6,10,840.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,7,4,860.0,Fairfield Inn,A
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",10,7,11,840.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,1,33,740.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,1,33,740.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,1,33,740.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,2,34,765.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,2,34,765.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,2,34,765.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,3,21,845.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,3,21,845.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,3,21,845.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,4,22,810.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,4,22,810.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,4,22,810.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,5,16,840.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,5,23,810.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,5,30,790.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,6,17,840.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,6,24,810.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,6,31,770.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,7,32,750.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,7,32,750.0,Fairfield Inn,E
"Fairfield Inn by Marriott New York LaGuardia Airport/Astoria",11,7,32,750.0,Fairfield Inn,E
"Best Western Plus Hospitality House",10,5,2,1272.0,"Best Western Plus Hospitality House",A
"Best Western Plus Hospitality House",10,6,3,1230.0,"Best Western Plus Hospitality House",E
"Best Western Plus Hospitality House",10,6,3,1230.0,"Best Western Plus Hospitality House",E
"Best Western Plus Hospitality House",10,7,11,2152.0,"Best Western Plus Hospitality House",C
"Best Western Plus Hospitality House",11,1,33,1784.0,"Best Western Plus Hospitality House",E
"Best Western Plus Hospitality House",11,1,33,1784.0,"Best Western Plus Hospitality House",E
"Best Western Plus Hospitality House",11,1,26,1557.0,"Best Western Plus Hospitality House",D
"Best Western Plus Hospitality House",11,2,34,1901.0,"Best Western Plus Hospitality House",E
"Best Western Plus Hospitality House",11,2,34,1901.0,"Best Western Plus Hospitality House",E
"Best Western Plus Hospitality House",11,2,27,1718.0,"Best Western Plus Hospitality House",E
"Best Western Plus Hospitality House",11,3,28,1776.0,"Best Western Plus Hospitality House",E
"Best Western Plus Hospitality House",11,4,29,1776.0,"Best Western Plus Hospitality House",E
"Best Western Plus Hospitality House",11,5,30,1673.0,"Best Western Plus Hospitality House",A
"Best Western Plus Hospitality House",11,6,31,1673.0,"Best Western Plus Hospitality House",D
"Best Western Plus Hospitality House",11,7,32,1801.0,"Best Western Plus Hospitality House",E
"Comfort Inn Lower East Side",10,1,5,709.0,Comfort Inn,A
"Comfort Inn Lower East Side",10,1,5,709.0,Comfort Inn,A
"Comfort Inn Lower East Side",10,2,6,836.0,Comfort Inn,E
"Comfort Inn Lower East Side",10,2,6,836.0,Comfort Inn,E
"Comfort Inn Lower East Side",10,3,7,969.0,Comfort Inn,E
"Comfort Inn Lower East Side",10,4,1,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",10,4,1,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",10,5,2,694.0,Comfort Inn,D
"Comfort Inn Lower East Side",10,5,2,694.0,Comfort Inn,D
"Comfort Inn Lower East Side",10,6,3,688.0,Comfort Inn,C
"Comfort Inn Lower East Side",10,6,3,688.0,Comfort Inn,C
"Comfort Inn Lower East Side",10,7,4,642.0,Comfort Inn,B
"Comfort Inn Lower East Side",10,7,4,642.0,Comfort Inn,B
"Comfort Inn Lower East Side",11,1,33,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,1,33,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,1,33,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,2,34,774.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,2,34,774.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,2,27,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,3,21,1026.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,3,28,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,3,28,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,4,22,972.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,4,29,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,4,29,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,5,16,1188.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,5,23,918.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,5,30,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,6,17,1134.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,6,24,864.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,6,31,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,7,32,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,7,32,720.0,Comfort Inn,E
"Comfort Inn Lower East Side",11,7,32,720.0,Comfort Inn,E
"The International Cozy Inn",10,4,1,755.0,"The International Cozy Inn",E
"Hyatt Place New York Midtown South",10,1,5,945.0,"Hyatt Place New York Midtown South",A
"Hyatt Place New York Midtown South",10,1,5,945.0,"Hyatt Place New York Midtown South",A
"Hyatt Place New York Midtown South",10,2,6,1045.0,"Hyatt Place New York Midtown South",A
"Hyatt Place New York Midtown South",10,2,6,1045.0,"Hyatt Place New York Midtown South",A
"Hyatt Place New York Midtown South",10,3,7,1121.0,"Hyatt Place New York Midtown South",E
"Hyatt Place New York Midtown South",10,4,1,1075.0,"Hyatt Place New York Midtown South",A
"Hyatt Place New York Midtown South",10,4,1,1075.0,"Hyatt Place New York Midtown South",A
"Hyatt Place New York Midtown South",10,5,2,745.0,"Hyatt Place New York Midtown South",E
"Hyatt Place New York Midtown South",10,5,2,745.0,"Hyatt Place New York Midtown South",E
"Hyatt Place New York Midtown South",10,6,3,730.0,"Hyatt Place New York Midtown South",D
"Hyatt Place New York Midtown South",10,6,3,730.0,"Hyatt Place New York Midtown South",D
"Hyatt Place New York Midtown South",10,7,4,805.0,"Hyatt Place New York Midtown South",C
"Hyatt Place New York Midtown South",10,7,4,805.0,"Hyatt Place New York Midtown South",C
"Hyatt Place New York Midtown South",11,1,33,671.0,"Hyatt Place New York Midtown South",E
"Hyatt Place New York Midtown South",11,1,33,671.0,"Hyatt Place New York Midtown South",E
"Hyatt Place New York Midtown South",11,1,33,671.0,"Hyatt Place New York Midtown South",E
"Hyatt Place New York Midtown South",11,2,34,765.0,"Hyatt Place New York Midtown South",D
"Hyatt Place New York Midtown South",11,2,34,765.0,"Hyatt Place New York Midtown South",D
"Hyatt Place New York Midtown South",11,2,27,760.0,"Hyatt Place New York Midtown South",C
"Hyatt Place New York Midtown South",11,3,21,1741.0,"Hyatt Place New York Midtown South",B
"Hyatt Place New York Midtown South",11,3,28,806.0,"Hyatt Place New York Midtown South",E
"Hyatt Place New York Midtown South",11,3,28,806.0,"Hyatt Place New York Midtown South",E
"Hyatt Place New York Midtown South",11,4,22,1543.0,"Hyatt Place New York Midtown South",A
"Hyatt Place New York Midtown South",11,4,29,806.0,"Hyatt Place New York Midtown South",E
"Hyatt Place New York Midtown South",11,4,29,806.0,"Hyatt Place New York Midtown South",E
"Hyatt Place New York Midtown South",11,5,16,1777.0,"Hyatt Place New York Midtown South",D
"Hyatt Place New York Midtown South",11,5,23,1291.0,"Hyatt Place New York Midtown South",C
"Hyatt Place New York Midtown South",11,5,30,865.0,"Hyatt Place New York Midtown South",D
"Hyatt Place New York Midtown South",11,6,17,1759.0,"Hyatt Place New York Midtown South",C
"Hyatt Place New York Midtown South",11,6,24,1255.0,"Hyatt Place New York Midtown South",A
"Hyatt Place New York Midtown South",11,6,31,835.0,"Hyatt Place New York Midtown South",C
"Hyatt Place New York Midtown South",11,7,32,850.0,"Hyatt Place New York Midtown South",A
"Hyatt Place New York Midtown South",11,7,32,850.0,"Hyatt Place New York Midtown South",A
"Hyatt Place New York Midtown South",11,7,32,850.0,"Hyatt Place New York Midtown South",A
"The Jewel facing Rockefeller Center",10,1,5,1009.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",10,1,5,1009.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",10,2,6,1106.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",10,2,6,1106.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",10,3,7,1189.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",10,4,1,1111.0,"The Jewel facing Rockefeller Center",A
"The Jewel facing Rockefeller Center",10,4,1,1111.0,"The Jewel facing Rockefeller Center",A
"The Jewel facing Rockefeller Center",10,5,2,941.0,"The Jewel facing Rockefeller Center",D
"The Jewel facing Rockefeller Center",10,5,2,941.0,"The Jewel facing Rockefeller Center",D
"The Jewel facing Rockefeller Center",10,6,3,896.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",10,6,3,896.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",10,7,4,956.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",10,7,4,956.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",11,1,33,821.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",11,1,33,821.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",11,1,33,821.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",11,2,34,926.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",11,2,34,926.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",11,2,34,926.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",11,3,21,2083.0,"The Jewel facing Rockefeller Center",D
"The Jewel facing Rockefeller Center",11,3,28,1327.0,"The Jewel facing Rockefeller Center",D
"The Jewel facing Rockefeller Center",11,3,28,1327.0,"The Jewel facing Rockefeller Center",D
"The Jewel facing Rockefeller Center",11,4,22,1903.0,"The Jewel facing Rockefeller Center",C
"The Jewel facing Rockefeller Center",11,4,29,1280.0,"The Jewel facing Rockefeller Center",A
"The Jewel facing Rockefeller Center",11,4,29,1280.0,"The Jewel facing Rockefeller Center",A
"The Jewel facing Rockefeller Center",11,5,16,2297.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",11,5,23,1741.0,"The Jewel facing Rockefeller Center",B
"The Jewel facing Rockefeller Center",11,5,30,1198.0,"The Jewel facing Rockefeller Center",D
"The Jewel facing Rockefeller Center",11,6,17,2211.0,"The Jewel facing Rockefeller Center",E
"The Jewel facing Rockefeller Center",11,6,24,1579.0,"The Jewel facing Rockefeller Center",B
"The Jewel facing Rockefeller Center",11,6,31,1103.0,"The Jewel facing Rockefeller Center",B
"The Jewel facing Rockefeller Center",11,7,32,980.0,"The Jewel facing Rockefeller Center",A
"The Jewel facing Rockefeller Center",11,7,32,980.0,"The Jewel facing Rockefeller Center",A
"The Jewel facing Rockefeller Center",11,7,32,980.0,"The Jewel facing Rockefeller Center",A
"West 57th Street by Hilton Club",10,1,5,1952.0,Hilton,A
"West 57th Street by Hilton Club",11,1,33,4545.0,Hilton,D
"West 57th Street by Hilton Club",11,1,33,4545.0,Hilton,D
"West 57th Street by Hilton Club",11,2,34,4945.0,Hilton,A
"West 57th Street by Hilton Club",11,2,34,4945.0,Hilton,A
"West 57th Street by Hilton Club",11,3,21,6395.0,Hilton,E
"West 57th Street by Hilton Club",11,4,22,5305.0,Hilton,C
"West 57th Street by Hilton Club",11,5,23,5385.0,Hilton,B
"West 57th Street by Hilton Club",11,6,31,4715.0,Hilton,D
"West 57th Street by Hilton Club",11,7,32,4745.0,Hilton,D
"JFK Inn",10,1,5,495.0,"JFK Inn",B
"JFK Inn",10,1,12,491.0,"JFK Inn",E
"JFK Inn",10,2,6,497.0,"JFK Inn",C
"JFK Inn",10,2,6,497.0,"JFK Inn",C
"JFK Inn",10,3,7,512.0,"JFK Inn",E
"JFK Inn",10,4,1,542.0,"JFK Inn",E
"JFK Inn",10,4,8,512.0,"JFK Inn",E
"JFK Inn",10,5,2,537.0,"JFK Inn",D
"JFK Inn",10,5,9,512.0,"JFK Inn",E
"JFK Inn",10,6,3,516.0,"JFK Inn",C
"JFK Inn",10,6,10,497.0,"JFK Inn",B
"JFK Inn",10,7,4,495.0,"JFK Inn",B
"JFK Inn",10,7,11,483.0,"JFK Inn",A
"JFK Inn",11,1,33,522.0,"JFK Inn",E
"JFK Inn",11,1,33,522.0,"JFK Inn",E
"JFK Inn",11,1,33,522.0,"JFK Inn",E
"JFK Inn",11,2,34,549.0,"JFK Inn",E
"JFK Inn",11,2,20,536.0,"JFK Inn",B
"JFK Inn",11,2,20,536.0,"JFK Inn",B
"JFK Inn",11,3,21,551.0,"JFK Inn",E
"JFK Inn",11,3,21,551.0,"JFK Inn",E
"JFK Inn",11,3,14,535.0,"JFK Inn",E
"JFK Inn",11,4,22,550.0,"JFK Inn",B
"JFK Inn",11,4,22,550.0,"JFK Inn",B
"JFK Inn",11,4,15,543.0,"JFK Inn",E
"JFK Inn",11,5,16,551.0,"JFK Inn",E
"JFK Inn",11,5,16,551.0,"JFK Inn",E
"JFK Inn",11,5,16,551.0,"JFK Inn",E
"JFK Inn",11,6,17,536.0,"JFK Inn",C
"JFK Inn",11,6,17,536.0,"JFK Inn",C
"JFK Inn",11,6,17,536.0,"JFK Inn",C
"JFK Inn",11,7,32,522.0,"JFK Inn",E
"JFK Inn",11,7,32,522.0,"JFK Inn",E
"JFK Inn",11,7,32,522.0,"JFK Inn",E
"Hotel 48LEX New York",10,1,5,1155.0,"Hotel 48LEX New York",D
"Hotel 48LEX New York",10,1,5,1155.0,"Hotel 48LEX New York",D
"Hotel 48LEX New York",10,2,6,1345.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",10,2,6,1345.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",10,3,7,1357.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",10,4,8,1306.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",10,5,2,1054.0,"Hotel 48LEX New York",E
"Hotel 48LEX New York",10,5,2,1054.0,"Hotel 48LEX New York",E
"Hotel 48LEX New York",10,6,3,1042.0,"Hotel 48LEX New York",D
"Hotel 48LEX New York",10,6,3,1042.0,"Hotel 48LEX New York",D
"Hotel 48LEX New York",10,7,4,1090.0,"Hotel 48LEX New York",C
"Hotel 48LEX New York",10,7,4,1090.0,"Hotel 48LEX New York",C
"Hotel 48LEX New York",11,1,33,966.0,"Hotel 48LEX New York",C
"Hotel 48LEX New York",11,1,33,966.0,"Hotel 48LEX New York",C
"Hotel 48LEX New York",11,1,33,966.0,"Hotel 48LEX New York",C
"Hotel 48LEX New York",11,2,34,1079.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",11,2,34,1079.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",11,2,34,1079.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",11,3,21,2429.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",11,3,28,1526.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",11,3,28,1526.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",11,4,22,2145.0,"Hotel 48LEX New York",B
"Hotel 48LEX New York",11,4,29,1316.0,"Hotel 48LEX New York",A
"Hotel 48LEX New York",11,4,29,1316.0,"Hotel 48LEX New York",A
"Hotel 48LEX New York",11,5,16,2215.0,"Hotel 48LEX New York",E
"Hotel 48LEX New York",11,5,23,1946.0,"Hotel 48LEX New York",E
"Hotel 48LEX New York",11,5,30,1122.0,"Hotel 48LEX New York",E
"Hotel 48LEX New York",11,6,17,2240.0,"Hotel 48LEX New York",C
"Hotel 48LEX New York",11,6,24,1866.0,"Hotel 48LEX New York",D
"Hotel 48LEX New York",11,6,31,1056.0,"Hotel 48LEX New York",D
"Hotel 48LEX New York",11,7,32,1016.0,"Hotel 48LEX New York",C
"Hotel 48LEX New York",11,7,32,1016.0,"Hotel 48LEX New York",C
"Hotel 48LEX New York",11,7,32,1016.0,"Hotel 48LEX New York",C
"Riviera Hotel",10,1,5,284.0,"Riviera Hotel",C
"Riviera Hotel",10,1,12,256.0,"Riviera Hotel",B
"Riviera Hotel",10,2,6,311.0,"Riviera Hotel",B
"Riviera Hotel",10,2,13,264.0,"Riviera Hotel",A
"Riviera Hotel",10,3,7,327.0,"Riviera Hotel",B
"Riviera Hotel",10,4,1,272.0,"Riviera Hotel",E
"Riviera Hotel",10,4,1,272.0,"Riviera Hotel",E
"Riviera Hotel",10,5,2,272.0,"Riviera Hotel",E
"Riviera Hotel",10,5,2,272.0,"Riviera Hotel",E
"Riviera Hotel",10,6,3,261.0,"Riviera Hotel",E
"Riviera Hotel",10,6,3,261.0,"Riviera Hotel",E
"Riviera Hotel",10,7,4,272.0,"Riviera Hotel",D
"Riviera Hotel",10,7,11,269.0,"Riviera Hotel",E
"Riviera Hotel",11,1,33,304.0,"Riviera Hotel",E
"Riviera Hotel",11,1,19,265.0,"Riviera Hotel",E
"Riviera Hotel",11,1,19,265.0,"Riviera Hotel",E
"Riviera Hotel",11,2,34,319.0,"Riviera Hotel",E
"Riviera Hotel",11,2,20,272.0,"Riviera Hotel",E
"Riviera Hotel",11,2,20,272.0,"Riviera Hotel",E
"Riviera Hotel",11,3,21,280.0,"Riviera Hotel",E
"Riviera Hotel",11,3,21,280.0,"Riviera Hotel",E
"Riviera Hotel",11,3,14,272.0,"Riviera Hotel",E
"Riviera Hotel",11,4,22,280.0,"Riviera Hotel",E
"Riviera Hotel",11,4,22,280.0,"Riviera Hotel",E
"Riviera Hotel",11,4,15,276.0,"Riviera Hotel",E
"Riviera Hotel",11,5,16,280.0,"Riviera Hotel",E
"Riviera Hotel",11,5,16,280.0,"Riviera Hotel",E
"Riviera Hotel",11,5,16,280.0,"Riviera Hotel",E
"Riviera Hotel",11,6,17,272.0,"Riviera Hotel",E
"Riviera Hotel",11,6,17,272.0,"Riviera Hotel",E
"Riviera Hotel",11,6,17,272.0,"Riviera Hotel",E
"Riviera Hotel",11,7,32,296.0,"Riviera Hotel",E
"Riviera Hotel",11,7,18,265.0,"Riviera Hotel",E
"Riviera Hotel",11,7,18,265.0,"Riviera Hotel",E
"La Quinta Inn & Suites Brooklyn Downtown",10,1,5,795.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",10,1,12,623.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",10,2,6,965.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",10,2,13,693.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",10,3,7,1055.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",10,4,1,752.0,La Quinta Inn,C
"La Quinta Inn & Suites Brooklyn Downtown",10,4,1,752.0,La Quinta Inn,C
"La Quinta Inn & Suites Brooklyn Downtown",10,5,2,751.0,La Quinta Inn,B
"La Quinta Inn & Suites Brooklyn Downtown",10,5,2,751.0,La Quinta Inn,B
"La Quinta Inn & Suites Brooklyn Downtown",10,6,3,745.0,La Quinta Inn,B
"La Quinta Inn & Suites Brooklyn Downtown",10,6,3,745.0,La Quinta Inn,B
"La Quinta Inn & Suites Brooklyn Downtown",10,7,4,765.0,La Quinta Inn,A
"La Quinta Inn & Suites Brooklyn Downtown",10,7,11,707.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,1,33,655.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,1,19,623.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,1,26,615.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,2,34,705.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,2,34,705.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,2,27,649.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,3,21,751.0,La Quinta Inn,C
"La Quinta Inn & Suites Brooklyn Downtown",11,3,28,673.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,3,28,673.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,4,22,737.0,La Quinta Inn,C
"La Quinta Inn & Suites Brooklyn Downtown",11,4,29,657.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,4,29,657.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,5,16,723.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,5,23,702.0,La Quinta Inn,B
"La Quinta Inn & Suites Brooklyn Downtown",11,5,30,651.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,6,17,727.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,6,24,703.0,La Quinta Inn,A
"La Quinta Inn & Suites Brooklyn Downtown",11,6,31,665.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,7,32,665.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,7,32,665.0,La Quinta Inn,E
"La Quinta Inn & Suites Brooklyn Downtown",11,7,25,639.0,La Quinta Inn,E
"Newark Liberty International Airport Marriott",10,1,5,590.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",10,1,5,590.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",10,2,6,633.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",10,2,6,633.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",10,3,7,659.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",10,4,8,659.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",10,5,9,795.0,"Newark Liberty International Airport Marriott",D
"Newark Liberty International Airport Marriott",10,6,3,685.0,"Newark Liberty International Airport Marriott",A
"Newark Liberty International Airport Marriott",10,6,3,685.0,"Newark Liberty International Airport Marriott",A
"Newark Liberty International Airport Marriott",10,7,4,624.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",10,7,4,624.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",11,1,33,643.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",11,1,33,643.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",11,1,33,643.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",11,2,34,635.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",11,2,34,635.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",11,2,34,635.0,"Newark Liberty International Airport Marriott",E
"Newark Liberty International Airport Marriott",11,3,21,923.0,"Newark Liberty International Airport Marriott",B
"Newark Liberty International Airport Marriott",11,3,28,855.0,"Newark Liberty International Airport Marriott",B
"Newark Liberty International Airport Marriott",11,3,28,855.0,"Newark Liberty International Airport Marriott",B
"Newark Liberty International Airport Marriott",11,4,22,821.0,"Newark Liberty International Airport Marriott",A
"Newark Liberty International Airport Marriott",11,4,29,753.0,"Newark Liberty International Airport Marriott",A
"Newark Liberty International Airport Marriott",11,4,29,753.0,"Newark Liberty International Airport Marriott",A
"Newark Liberty International Airport Marriott",11,5,16,864.0,"Newark Liberty International Airport Marriott",D
